3 sequence; length of alignment 71
alifold output
   30    69  0  99.0%   0.041 CG:3   
   33    66  0  98.9%   0.046 CG:3   
   32    67  0  98.9%   0.046 AU:3   
   31    68  0  98.9%   0.043 AU:3   
   29    70  0  93.5%   0.222 UA:3   
   34    65  0  92.5%   0.284 UA:3   
   38    60  0  88.6%   0.331 CG:3   
   37    61  0  87.9%   0.388 UG:3   
   36    62  0  86.0%   0.443 AU:3   
   44    55  0  85.5%   0.625 CG:3   
   43    56  0  84.9%   0.813 AU:3   
    5    25  0  80.7%   0.544 CG:3   
    6    24  0  80.7%   0.528 GC:3   
   39    59  0  80.4%   0.533 AU:3   
    7    23  0  79.8%   0.544 UA:3   
   42    57  0  75.8%   0.869 UG:3   
    8    22  0  72.0%   0.730 GU:3   
   28    71  0  67.7%   1.086 AU:3   
    4    26  0  61.7%   0.895 GU:3   
   13    54  0   0.1%   1.163 GU:3    +
   37    65  0   0.1%   0.326 UA:3    +
   15    21  0   0.1%   0.666 GU:3    +
   45    55  0   0.1%   0.390 UG:3    +
   15    27  0   0.1%   0.659 GC:3    +
   16    26  0   0.1%   0.490 AU:3    +
   36    71  0   0.1%   0.430 AU:3    +
   50    56  0   0.1%   0.438 AU:3    +
    6    29  0   0.1%   0.410 GU:3    +
   17    25  0   0.1%   0.556 UG:3    +
    5    13  0   0.1%   0.036 CG:3    +
   44    64  0   0.1%   0.371 CG:3    +
   40    67  0   0.1%   0.178 AU:3    +
   45    63  0   0.1%   0.246 UG:3    +
   49    57  0   0.1%   0.323 UG:3    +
   51    55  0   0.1%   0.482 UG:3    +
    3    15  0   0.1%   0.045 UG:3    +
   20    47  0   0.1%   0.943 UA:3    +
   51    65  0   0.1%   0.230 UA:3    +
   16    21  0   0.1%   0.633 AU:3    +
   21    46  0   0.1%   0.587 UA:3    +
   16    20  0   0.1%   0.985 AU:3    +
   46    62  0   0.1%   0.456 AU:3    +
   45    50  0   0.1%   0.059 UA:3    +
    8    21  0   0.1%   0.033 GU:3    +
    6    11  0   0.1%   0.019 GU:3    +
   47    51  0   0.1%   0.128 AU:3    +
    2    16  0   0.1%   0.040 UA:3    +
   14    21  0   0.1%   1.266 GU:3    +
   15    22  0   0.1%   0.696 GU:3    +
   42    50  0   0.1%   0.054 UA:3    +
    6    33  0   0.1%   0.408 GC:3    +
   42    60  0   0.1%   0.535 UG:3    +
   43    49  0   0.1%   0.044 AU:3    +
   16    22  0   0.1%   0.661 AU:3    +
   43    59  0   0.1%   0.659 AU:3    +
   41    51  0   0.1%   0.063 AU:3    +
    7    32  0   0.1%   0.456 UA:3    +
   35    62  0   0.1%   0.061 AU:3    +
    5    14  0   0.1%   0.046 CG:3    +
   51    61  0   0.1%   0.416 UG:3    +
   15    20  0   0.1%   1.011 GU:3    +
   52    60  0   0.1%   0.214 CG:3    +
    9    16  0   0.1%   0.033 UA:3    +
   17    47  0   0.1%   0.121 UA:3    +
   16    48  0   0.0%   0.096 AU:3    +
   34    63  0   0.0%   0.053 UG:3    +
    1    28  0   0.0%   0.021 UA:3    +
   16    37  0   0.0%   0.092 AU:3    +
   17    36  0   0.0%   0.116 UA:3    +
   15    38  0   0.0%   0.165 GC:3    +
   18    46  0   0.0%   0.612 UA:3    +
    8    30  0   0.0%   0.581 GC:3    +
   14    22  0   0.0%   1.298 GU:3    +
   37    63  0   0.0%   0.172 UG:3    +
   49    60  0   0.0%   0.196 UG:3    +
   48    61  0   0.0%   0.374 UG:3    +
   50    59  0   0.0%   0.421 AU:3    +
   18    35  0   0.0%   0.609 UA:3    +
    8    17  0   0.0%   0.010 GU:3    +
   25    33  0   0.0%   0.459 GC:3    +
   44    66  0   0.0%   0.228 CG:3    +
   13    22  0   0.0%   1.612 GU:3    +
   28    42  0   0.0%   0.299 AU:3    +
   26    32  0   0.0%   0.417 UA:3    +
   36    48  0   0.0%   0.020 AU:3    +
   35    49  0   0.0%   0.018 AU:3    +
   45    65  0   0.0%   0.194 UA:3    +
   47    62  0   0.0%   0.382 AU:3    +
   29    41  0   0.0%   0.039 UA:3    +
    3    16  0   0.0%   0.043 UA:3    +
   37    47  0   0.0%   0.035 UA:3    +
   33    64  0   0.0%   0.051 CG:3    +
    7    31  0   0.0%   0.448 UA:3    +
   15    49  0   0.0%   0.165 GU:3    +
   17    23  0   0.0%   0.594 UA:3    +
   43    67  0   0.0%   0.385 AU:3    +
   34    50  0   0.0%   0.031 UA:3    +
   14    24  0   0.0%   1.217 GC:3    +
   22    35  0   0.0%   0.597 UA:3    +
   23    34  0   0.0%   0.502 AU:3    +
   21    32  0   0.0%   0.571 UA:3    +
   22    31  0   0.0%   0.595 UA:3    +
   28    37  0   0.0%   0.296 AU:3    +
   29    36  0   0.0%   0.038 UA:3    +
   49    64  0   0.0%   0.222 UG:3    +
   21    36  0   0.0%   0.570 UA:3    +
   42    61  0   0.0%   0.690 UG:3    +
   28    62  0   0.0%   0.333 AU:3    +
   29    61  0   0.0%   0.073 UG:3    +
   30    60  0   0.0%   0.013 CG:3    +
   27    63  0   0.0%   0.537 CG:3    +
   45    57  0   0.0%   0.295 UG:3    +
   50    54  0   0.0%   0.304 AU:3    +
   41    62  0   0.0%   0.483 AU:3    +
   47    67  0   0.0%   0.105 AU:3    +
   49    55  0   0.0%   0.404 UG:3    +
   31    59  0   0.0%   0.012 AU:3    +
   46    68  0   0.0%   0.178 AU:3    +
   18    50  0   0.0%   0.629 UA:3    +
   48    66  0   0.0%   0.090 UG:3    +
   16    49  0   0.0%   0.096 AU:3    +
   46    56  0   0.0%   0.467 AU:3    +
   26    41  0   0.0%   0.411 UA:3    +
   25    42  0   0.0%   0.455 GU:3    +
   45    69  0   0.0%   0.104 UG:3    +
   13    24  0   0.0%   1.531 GC:3    +
    4    30  0   0.0%   0.579 GC:3    +
   40    56  0   0.0%   0.057 AU:3    +
    3    31  0   0.0%   0.220 UA:3    +
    5    15  0   0.0%   0.047 CG:3    +
    7    16  0   0.0%   0.024 UA:3    +
   52    57  0   0.0%   0.330 CG:3    +
   16    29  0   0.0%   0.108 AU:3    +
   15    30  0   0.0%   0.162 GC:3    +
    7    12  0   0.0%   0.017 UG:3    +
   26    64  0   0.0%   0.453 UG:3    +
    6    17  0   0.0%   0.010 GU:3    +
   17    28  0   0.0%   0.393 UA:3    +
    7    13  0   0.0%   0.012 UG:3    +
   49    65  0   0.0%   0.167 UA:3    +
    3    35  0   0.0%   0.221 UA:3    +
   42    65  0   0.0%   0.557 UA:3    +
    4    34  0   0.0%   0.579 GU:3    +
    9    14  0   0.0%   0.020 UG:3    +
    2    32  0   0.0%   0.073 UA:3    +
   24    66  0   0.0%   0.531 CG:3    +
   48    65  0   0.0%   0.185 UA:3    +
   54    61  0   0.0%   0.640 UG:3    +
    4    29  0   0.0%   0.577 GU:3    +
   19    25  0   0.0%   1.524 CG:3    +
    8    20  0   0.0%   0.015 GU:3    +
   33    57  0   0.0%   0.049 CG:3    +
    9    25  0   0.0%   0.725 UG:3    +
   27    69  0   0.0%   0.502 CG:3    +
   40    62  0   0.0%   0.399 AU:3    +
   23    67  0   0.0%   0.511 AU:3    +
   53    61  0   0.0%   0.465 CG:3    +
   54    60  0   0.0%   0.482 UG:3    +
    6    59  0   0.0%   0.401 GU:3    +
   22    43  0   0.0%   0.592 UA:3    +
   23    42  0   0.0%   0.500 AU:3    +
    5    60  0   0.0%   0.201 CG:3    +
   42    66  0   0.0%   0.460 UG:3    +
   28    68  0   0.0%   0.295 AU:3    +
   26    70  0   0.0%   0.420 UA:3    +
   44    60  0   0.0%   0.276 CG:3    +
   29    40  0   0.0%   0.032 UA:3    +
   39    45  0   0.0%   0.015 AU:3    +
   16    42  0   0.0%   0.087 AU:3    +
   17    41  0   0.0%   0.112 UA:3    +
   13    27  0   0.0%   1.566 GC:3    +
   37    60  0   0.0%   0.014 UG:3    +
   25    30  0   0.0%   0.453 GC:3    +
    9    15  0   0.0%   0.023 UG:3    +
   26    39  0   0.0%   0.408 UA:3    +
    2    65  0   0.0%   0.135 UA:3    +
   14    26  0   0.0%   1.117 GU:3    +
    4    38  0   0.0%   0.579 GC:3    +
   40    54  0   0.0%   0.057 AU:3    +
    2    36  0   0.0%   0.072 UA:3    +
    3    39  0   0.0%   0.220 UA:3    +
    4    19  0   0.0%   0.002 GC:3    +
   33    55  0   0.0%   0.044 CG:3    +
   41    67  0   0.0%   0.246 AU:3    +
   25    71  0   0.0%   0.462 GU:3    +
    2    40  0   0.0%   0.073 UA:3    +
   18    40  0   0.0%   0.604 UA:3    +
    8    33  0   0.0%   0.580 GC:3    +
    8    18  0   0.0%   0.005 GU:3    +
   47    59  0   0.0%   0.444 AU:3    +
   32    56  0   0.0%   0.050 AU:3    +
   25    38  0   0.0%   0.454 GC:3    +
    9    32  0   0.0%   0.313 UA:3    +
   12    26  0   0.0%   1.484 GU:3    +
   21    43  0   0.0%   0.565 UA:3    +
   35    42  0   0.0%   0.014 AU:3    +
   52    63  0   0.0%   0.276 CG:3    +
   51    64  0   0.0%   0.266 UG:3    +
   40    45  0   0.0%   0.016 AU:3    +
   40    48  0   0.0%   0.011 AU:3    +
   41    49  0   0.0%   0.036 AU:3    +
    5    63  0   0.0%   0.271 CG:3    +
   56    61  0   0.0%   0.759 UG:3    +
    3    64  0   0.0%   0.287 UG:3    +
   38    55  0   0.0%   0.040 CG:3    +
   53    64  0   0.0%   0.287 CG:3    +
   36    42  0   0.0%   0.015 AU:3    +
   54    63  0   0.0%   0.457 UG:3    +
   32    37  0   0.0%   0.018 AU:3    +
   39    54  0   0.0%   0.045 AU:3    +
    3    65  0   0.0%   0.284 UA:3    +
    1    66  0   0.0%   0.045 UG:3    +
    1    41  0   0.0%   0.015 UA:3    +
   34    43  0   0.0%   0.016 UA:3    +
    6    19  0   0.0%   0.009 GC:3    +
    6    62  0   0.0%   0.437 GU:3    +
   31    37  0   0.0%   0.013 AU:3    +
   12    30  0   0.0%   1.167 GC:3    +
   37    41  0   0.0%   0.013 UA:3    +
   18    39  0   0.0%   0.603 UA:3    +
   38    57  0   0.0%   0.044 CG:3    +
   39    56  0   0.0%   0.042 AU:3    +
   11    31  0   0.0%   0.098 UA:3    +
   43    51  0   0.0%   0.055 AU:3    +
   39    49  0   0.0%   0.010 AU:3    +
   20    46  0   0.0%   0.922 UA:3    +
   40    68  0   0.0%   0.174 AU:3    +
   26    40  0   0.0%   0.408 UA:3    +
   42    64  0   0.0%   0.594 UG:3    +
   58    63  0   0.0%   0.226 CG:3    +
   49    69  0   0.0%   0.075 UG:3    +
   48    70  0   0.0%   0.145 UA:3    +
   17    40  0   0.0%   0.110 UA:3    +
   55    62  0   0.0%   0.701 GU:3    +
    2    66  0   0.0%   0.106 UG:3    +
   11    15  0   0.0%   0.028 UG:3    +
   13    29  0   0.0%   1.101 GU:3    +
   20    70  0   0.0%   0.926 UA:3    +
   55    59  0   0.0%   0.758 GU:3    +
   13    52  0   0.0%   1.077 GC:3    +
   12    53  0   0.0%   1.163 GC:3    +
   21    69  0   0.0%   0.581 UG:3    +
   50    68  0   0.0%   0.084 AU:3    +
   41    54  0   0.0%   0.064 AU:3    +
   19    69  0   0.0%   1.080 CG:3    +
   44    63  0   0.0%   0.355 CG:3    +
   47    71  0   0.0%   0.353 AU:3    +
   18    47  0   0.0%   0.610 UA:3    +
    4    24  0   0.0%   0.002 GC:3    +
   14    27  0   0.0%   1.213 GC:3    +
   43    48  0   0.0%   0.030 AU:3    +
   18    70  0   0.0%   0.608 UA:3    +
   33    61  0   0.0%   0.049 CG:3    +
   34    60  0   0.0%   0.009 UG:3    +
   35    45  0   0.0%   0.018 AU:3    +
   21    41  0   0.0%   0.565 UA:3    +
   14    51  0   0.0%   0.724 GU:3    +
    3    25  0   0.0%   0.023 UG:3    +
   58    64  0   0.0%   0.220 CG:3    +
   51    63  0   0.0%   0.270 UG:3    +
   22    40  0   0.0%   0.591 UA:3    +
   18    23  0   0.0%   1.093 UA:3    +
   53    57  0   0.0%   0.328 CG:3    +
   40    51  0   0.0%   0.048 AU:3    +
   36    67  0   0.0%   0.154 AU:3    +
    3    12  0   0.0%   0.001 UG:3    +
   22    47  0   0.0%   0.622 UA:3    +
   35    59  0   0.0%   0.013 AU:3    +
   35    68  0   0.0%   0.027 AU:3    +
    1     6  0   0.0%   0.001 UG:3    +
   34    46  0   0.0%   0.025 UA:3    +
   32    62  0   0.0%   0.050 AU:3    +
   21    40  0   0.0%   0.564 UA:3    +
    7    60  0   0.0%   0.448 UG:3    +
    2    13  0   0.0%   0.001 UG:3    +
    3    10  0   0.0%   0.001 UA:3    +
   30    66  0   0.0%   0.011 CG:3    +
   59    65  0   0.0%   0.495 UA:3    +
   59    63  0   0.0%   0.560 UG:3    +
   29    39  0   0.0%   0.030 UA:3    +
   58    66  0   0.0%   0.056 CG:3    +
   37    66  0   0.0%   0.220 UG:3    +
   34    69  0   0.0%   0.122 UG:3    +
   22    39  0   0.0%   0.590 UA:3    +
   26    36  0   0.0%   0.411 UA:3    +
   20    41  0   0.0%   0.919 UA:3    +
   36    45  0   0.0%   0.020 AU:3    +
    4     9  0   0.0%   0.000 GU:3    +
   15    26  0   0.0%   0.540 GU:3    +
   25    37  0   0.0%   0.452 GU:3    +
   30    64  0   0.0%   0.043 CG:3    +
   57    67  0   0.0%   0.310 GU:3    +
    9    13  0   0.0%   0.009 UG:3    +
   44    69  0   0.0%   0.232 CG:3    +
    2    14  0   0.0%   0.001 UG:3    +
   29    65  0   0.0%   0.063 UA:3    +
   39    48  0   0.0%   0.009 AU:3    +
   22    69  0   0.0%   0.602 UG:3    +
   37    50  0   0.0%   0.032 UA:3    +
    3    13  0   0.0%   0.001 UG:3    +
    9    43  0   0.0%   0.307 UA:3    +
    8    44  0   0.0%   0.574 GC:3    +
   10    42  0   0.0%   0.673 AU:3    +
   36    51  0   0.0%   0.044 AU:3    +
   56    60  0   0.0%   0.601 UG:3    +
   36    54  0   0.0%   0.052 AU:3    +
   11    41  0   0.0%   0.094 UA:3    +
   21    70  0   0.0%   0.581 UA:3    +
   45    64  0   0.0%   0.233 UG:3    +
    6    44  0   0.0%   0.399 GC:3    +
    7    43  0   0.0%   0.447 UA:3    +
   18    25  0   0.0%   1.042 UG:3    +
    8    42  0   0.0%   0.574 GU:3    +
   48    63  0   0.0%   0.220 UG:3    +
    1    14  0   0.0%   0.001 UG:3    +
    9    41  0   0.0%   0.307 UA:3    +
    1     8  0   0.0%   0.001 UG:3    +
    9    28  0   0.0%   0.566 UA:3    +
    8    26  0   0.0%   0.895 GU:3    +
   22    41  0   0.0%   0.591 UA:3    +
   20    43  0   0.0%   0.918 UA:3    +
    2     6  0   0.0%   0.000 UG:3    +
   42    46  0   0.0%   0.028 UA:3    +
   41    45  0   0.0%   0.018 AU:3    +
   51    57  0   0.0%   0.374 UG:3    +
   48    60  0   0.0%   0.209 UG:3    +
    4    11  0   0.0%   0.000 GU:3    +
   37    46  0   0.0%   0.028 UA:3    +
    7    14  0   0.0%   0.019 UG:3    +
    2    35  0   0.0%   0.071 UA:3    +
   20    32  0   0.0%   0.923 UA:3    +
    4    33  0   0.0%   0.577 GC:3    +
   34    40  0   0.0%   0.006 UA:3    +
    1    15  0   0.0%   0.001 UG:3    +
   34    41  0   0.0%   0.009 UA:3    +
   21    31  0   0.0%   0.563 UA:3    +
   29    35  0   0.0%   0.032 UA:3    +
   35    54  0   0.0%   0.050 AU:3    +
   39    51  0   0.0%   0.036 AU:3    +
   34    66  0   0.0%   0.123 UG:3    +
   36    49  0   0.0%   0.018 AU:3    +
   33    63  0   0.0%   0.046 CG:3    +
    1    10  0   0.0%   0.001 UA:3    +
    1    64  0   0.0%   0.015 UG:3    +
   34    55  0   0.0%   0.041 UG:3    +
   34    39  0   0.0%   0.005 UA:3    +
    8    29  0   0.0%   0.579 GU:3    +
   36    56  0   0.0%   0.049 AU:3    +
   23    68  0   0.0%   0.509 AU:3    +
    2     8  0   0.0%   0.000 UG:3    +
    2    63  0   0.0%   0.072 UG:3    +
   28    34  0   0.0%   0.289 AU:3    +
   20    50  0   0.0%   0.945 UA:3    +
   15    44  0   0.0%   0.159 GC:3    +
   21    35  0   0.0%   0.565 UA:3    +
   12    33  0   0.0%   1.168 GC:3    +
   26    35  0   0.0%   0.411 UA:3    +
    5    66  0   0.0%   0.237 CG:3    +
   20    36  0   0.0%   0.922 UA:3    +
    3    70  0   0.0%   0.254 UA:3    +
   37    43  0   0.0%   0.018 UA:3    +
   37    55  0   0.0%   0.044 UG:3    +
   23    29  0   0.0%   0.520 AU:3    +
   22    36  0   0.0%   0.595 UA:3    +
   27    57  0   0.0%   0.535 CG:3    +
   28    56  0   0.0%   0.328 AU:3    +
    1    70  0   0.0%   0.044 UA:3    +
    4    67  0   0.0%   0.614 GU:3    +
   56    65  0   0.0%   0.510 UA:3    +
   11    39  0   0.0%   0.094 UA:3    +
   12    38  0   0.0%   1.163 GC:3    +
    2    31  0   0.0%   0.070 UA:3    +
    3    36  0   0.0%   0.219 UA:3    +
   22    50  0   0.0%   0.621 UA:3    +
    2    25  0   0.0%   0.018 UG:3    +
   26    31  0   0.0%   0.408 UA:3    +
   20    25  0   0.0%   1.362 UG:3    +
   52    69  0   0.0%   0.133 CG:3    +
    7    35  0   0.0%   0.448 UA:3    +
    6    30  0   0.0%   0.395 GC:3    +
    2    10  0   0.0%   0.000 UA:3    +
    2    70  0   0.0%   0.106 UA:3    +
   38    66  0   0.0%   0.343 CG:3    +
   23    49  0   0.0%   0.512 AU:3    +
   51    70  0   0.0%   0.175 UA:3    +
    1    36  0   0.0%   0.014 UA:3    +
   23    62  0   0.0%   0.545 AU:3    +
   18    65  0   0.0%   0.638 UA:3    +
   19    64  0   0.0%   1.112 CG:3    +
    9    31  0   0.0%   0.310 UA:3    +
   17    66  0   0.0%   0.133 UG:3    +
   16    67  0   0.0%   0.109 AU:3    +
   24    61  0   0.0%   0.564 CG:3    +
   17    46  0   0.0%   0.110 UA:3    +
   22    63  0   0.0%   0.635 UG:3    +
   20    65  0   0.0%   0.955 UA:3    +
   21    64  0   0.0%   0.613 UG:3    +
    6    37  0   0.0%   0.399 GU:3    +
   29    55  0   0.0%   0.065 UG:3    +
    1    32  0   0.0%   0.014 UA:3    +
   19    66  0   0.0%   1.080 CG:3    +
   35    56  0   0.0%   0.047 AU:3    +
    7    15  0   0.0%   0.022 UG:3    +
    7    36  0   0.0%   0.447 UA:3    +
    6    22  0   0.0%   0.008 GU:3    +
   15    68  0   0.0%   0.190 GU:3    +
   13    37  0   0.0%   1.076 GU:3    +
   31    49  0   0.0%   0.011 AU:3    +
   32    48  0   0.0%   0.015 AU:3    +
    7    61  0   0.0%   0.483 UG:3    +
   20    63  0   0.0%   0.959 UG:3    +
    4    20  0   0.0%   0.001 GU:3    +
   31    67  0   0.0%   0.009 AU:3    +
   13    33  0   0.0%   1.082 GC:3    +
   50    71  0   0.0%   0.333 AU:3    +
   31    42  0   0.0%   0.012 AU:3    +
   54    65  0   0.0%   0.391 UA:3    +
   12    34  0   0.0%   1.163 GU:3    +
   42    70  0   0.0%   0.520 UA:3    +
    2    12  0   0.0%   0.000 UG:3    +
    3     8  0   0.0%   0.000 UG:3    +
   53    66  0   0.0%   0.123 CG:3    +
    2    69  0   0.0%   0.105 UG:3    +
    6    71  0   0.0%   0.400 GU:3    +
   11    35  0   0.0%   0.095 UA:3    +
    7    70  0   0.0%   0.447 UA:3    +
   30    63  0   0.0%   0.044 CG:3    +
    1    31  0   0.0%   0.014 UA:3    +
   41    71  0   0.0%   0.498 AU:3    +
   21    28  0   0.0%   0.844 UA:3    +
    6    21  0   0.0%   0.008 GU:3    +
   56    63  0   0.0%   0.575 UG:3    +
   22    28  0   0.0%   0.870 UA:3    +
    1    25  0   0.0%   0.010 UG:3    +
   24    60  0   0.0%   0.529 CG:3    +
    4    22  0   0.0%   0.001 GU:3    +
   32    45  0   0.0%   0.022 AU:3    +
    4    17  0   0.0%   0.000 GU:3    +
   21    50  0   0.0%   0.600 UA:3    +
   43    71  0   0.0%   0.634 AU:3    +
    3    23  0   0.0%   0.022 UA:3    +
   25    59  0   0.0%   0.461 GU:3    +
   35    71  0   0.0%   0.279 AU:3    +
   34    57  0   0.0%   0.044 UG:3    +
   32    42  0   0.0%   0.017 AU:3    +
    1    13  0   0.0%   0.000 UG:3    +
   45    66  0   0.0%   0.094 UG:3    +
   22    32  0   0.0%   0.594 UA:3    +
    8    34  0   0.0%   0.575 GU:3    +
   20    40  0   0.0%   0.919 UA:3    +
   45    61  0   0.0%   0.379 UG:3    +
   47    68  0   0.0%   0.104 AU:3    +
    5    64  0   0.0%   0.269 CG:3    +
   52    66  0   0.0%   0.127 CG:3    +
   21    39  0   0.0%   0.564 UA:3    +
   25    34  0   0.0%   0.451 GU:3    +
   29    64  0   0.0%   0.067 UG:3    +
   30    55  0   0.0%   0.041 CG:3    +
   14    29  0   0.0%   0.748 GU:3    +
   50    67  0   0.0%   0.083 AU:3    +
    6    34  0   0.0%   0.400 GU:3    +
   18    43  0   0.0%   0.603 UA:3    +
   16    45  0   0.0%   0.085 AU:3    +
   39    67  0   0.0%   0.273 AU:3    +
   45    70  0   0.0%   0.153 UA:3    +
   32    68  0   0.0%   0.035 AU:3    +
   31    54  0   0.0%   0.047 AU:3    +
   59    64  0   0.0%   0.554 UG:3    +
   13    30  0   0.0%   1.081 GC:3    +
   21    25  0   0.0%   1.003 UG:3    +
   49    66  0   0.0%   0.068 UG:3    +
   33    69  0   0.0%   0.035 CG:3    +
   31    62  0   0.0%   0.047 AU:3    +
    1    63  0   0.0%   0.014 UG:3    +
    3    69  0   0.0%   0.254 UG:3    +
   29    47  0   0.0%   0.052 UA:3    +
   57    62  0   0.0%   0.601 GU:3    +
   26    47  0   0.0%   0.437 UA:3    +
    9    35  0   0.0%   0.308 UA:3    +
   10    34  0   0.0%   0.674 AU:3    +
   37    57  0   0.0%   0.048 UG:3    +
   28    48  0   0.0%   0.294 AU:3    +
   25    48  0   0.0%   0.464 GU:3    +
   29    69  0   0.0%   0.035 UG:3    +
   65    71  0   0.0%   0.396 AU:3    +
   32    51  0   0.0%   0.044 AU:3    +
