3 sequence; length of alignment 34
alifold output
    2    13  0  62.2%   0.959 GC:3   
    3    12  0  62.1%   0.952 GC:3   
    1    14  0  54.9%   1.053 CG:3   
    9    28  0   0.0%   0.783 GU:3    +
    1    20  0   0.0%   0.396 CG:3    +
   14    26  0   0.0%   0.555 GC:3    +
    8    30  0   0.0%   0.662 UG:3    +
   11    24  0   0.0%   0.613 GU:3    +
   16    22  0   0.0%   0.746 AU:3    +
   21    29  0   0.0%   1.061 UG:3    +
    3     8  0   0.0%   0.129 GU:3    +
    2    21  0   0.0%   0.375 GU:3    +
    5    28  0   0.0%   0.589 AU:3    +
   28    32  0   0.0%   0.996 UA:3    +
   24    32  0   0.0%   1.141 UA:3    +
   17    21  0   0.0%   0.762 GU:3    +
    4    28  0   0.0%   0.573 AU:3    +
   14    23  0   0.0%   0.845 GU:3    +
   14    22  0   0.0%   0.823 GU:3    +
   20    28  0   0.0%   1.606 GU:3    +
   17    28  0   0.0%   0.830 GU:3    +
   14    24  0   0.0%   0.747 GU:3    +
   21    34  0   0.0%   0.789 UA:3    +
    8    32  0   0.0%   0.632 UA:3    +
   24    34  0   0.0%   0.779 UA:3    +
   12    29  0   0.0%   0.616 CG:3    +
    8    31  0   0.0%   0.632 UA:3    +
   22    34  0   0.0%   0.865 UA:3    +
   23    34  0   0.0%   0.895 UA:3    +
(((........)))...(((......))).....
